timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742814502379,10,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,10,0,0
1742814502389,59,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,5252,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,59,0,0
1742814502448,59,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,9256,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,59,0,0
1742814502508,59,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,8170,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,59,0,0
1742814502568,10,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,5413,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,10,0,0
1742814502578,9,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,7314,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742814502587,8,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,7466,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,8,0,0
1742814502595,67,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,67,0,0
1742814502663,312,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-106,text,true,,9313,791,2,2,https://uat.canararobeco.com/AjaxService/GetHomepageData,312,0,0
1742814501783,1186,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-106,,true,,383659,13745,2,2,null,1162,6,8
1742814502743,241,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,30532,454,1,1,https://uat.canararobeco.com/,240,0,8
1742814502984,10,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,8467,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,10,0,0
1742814502994,85,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,61139,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,82,0,0
1742814503080,8,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,8,0,0
1742814503089,77,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,20712,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,76,0,0
1742814503166,11,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,10,0,0
1742814503177,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,9,0,0
1742814503187,8,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,8,0,0
1742814503195,71,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,5570,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,71,0,0
1742814503266,10,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,9,0,0
1742814503276,10,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,9,0,0
1742814503286,13,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,13,0,0
1742814503299,8,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,8,0,0
1742814503307,8,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,5250,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,8,0,0
1742814503315,59,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,9256,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,59,0,0
1742814503374,9,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,9,0,0
1742814503383,8,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,8,0,0
1742814503391,9,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742814503401,54,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,54,0,0
1742814503455,72,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,72,0,0
1742814503528,253,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-107,text,true,,9313,791,2,2,https://uat.canararobeco.com/AjaxService/GetHomepageData,253,0,0
1742814502742,1034,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-107,,true,,383659,13745,2,2,null,1025,5,8
1742814503705,254,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,30532,454,1,1,https://uat.canararobeco.com/,253,0,9
1742814503959,58,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,8469,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,58,0,0
1742814504017,14,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,11,0,0
1742814504031,9,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,9,0,0
1742814504040,56,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,20712,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,56,0,0
1742814504097,80,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,35236,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,79,0,0
1742814504177,11,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,10,0,0
1742814504189,9,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,9,0,0
1742814504198,9,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,9,0,0
1742814504207,8,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,8,0,0
1742814504215,12,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,10,0,0
1742814504227,8,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,8,0,0
1742814504236,9,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,9,0,0
1742814504245,51,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,5252,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,51,0,0
1742814504296,52,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,9256,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,52,0,0
1742814504349,9,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,9,0,0
1742814504358,55,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,5415,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,55,0,0
1742814504413,10,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,10,0,0
1742814504424,8,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,8,0,0
1742814504432,68,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,67,0,0
1742814504500,248,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-108,text,true,,9313,791,2,2,https://uat.canararobeco.com/AjaxService/GetHomepageData,248,0,0
1742814503704,1038,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-108,,true,,383663,13745,2,2,null,1029,6,9
1742814504662,252,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,30532,454,1,1,https://uat.canararobeco.com/,251,0,9
1742814504915,8,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,8,0,0
1742814504923,72,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,61139,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,69,0,0
1742814504995,9,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,8,0,0
1742814505004,8,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,8,0,0
1742814505012,10,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,10,0,0
1742814505022,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,8,0,0
1742814505032,6,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,6,0,0
1742814505038,8,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,8,0,0
1742814505046,7,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,14514,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,7,0,0
1742814505054,10,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,66378,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,7,0,0
1742814505064,8,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,8,0,0
1742814505072,7,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,7,0,0
1742814505079,7,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,5250,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,7,0,0
1742814505086,7,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,9254,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,7,0,0
1742814505093,8,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,8,0,0
1742814505101,6,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,6,0,0
1742814505107,28,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,28,0,0
1742814505135,7,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,7,0,0
1742814505142,58,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,58,0,0
1742814505200,348,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-109,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,348,0,0
1742814504662,884,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-109,,true,,383654,13745,1,1,null,874,2,9
1742814505624,229,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-110,text,true,,30532,454,1,1,https://uat.canararobeco.com/,228,0,9
1742814505853,6,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-110,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,6,0,0
1742814505859,10,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-110,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,7,0,0
1742814501302,55,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,5252,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,55,0,0
1742814501357,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742814501361,2,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,2,0,0
1742814501363,3,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,3,0,0
1742814501367,9,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742814501376,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,3,0,0
1742814501379,73,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,73,0,0
1742814501452,304,/AjaxService/GetHomepageData-50,200,OK,10.0.2.182-Thread Group Static pages 2025 1-105,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,304,0,0
1742814500849,883,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.182-Thread Group Static pages 2025 1-105,,true,,383659,13745,1,1,null,875,24,10
1742814501808,272,/home,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,30530,454,1,1,https://uat.canararobeco.com/,271,0,9
1742814502081,2,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,8466,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814502084,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,61136,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814502089,3,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,20368,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,3,0,0
1742814502093,3,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,20709,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,2,0,0
1742814502096,3,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,35233,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,2,0,0
1742814502099,5,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,43666,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,3,0,0
1742814502104,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,9826,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742814502107,2,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,5567,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,2,0,0
1742814502109,3,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,14513,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,3,0,0
1742814502112,6,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,66377,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,3,0,0
1742814502118,2,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,4377,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,2,0,0
1742814502120,3,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,5580,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,3,0,0
1742814502123,3,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,5249,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,3,0,0
1742814502126,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,9253,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742814502129,2,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,8167,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,2,0,0
1742814502131,51,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,5413,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,51,0,0
1742814502183,2,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,7313,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,2,0,0
1742814502185,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,7465,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,3,0,0
1742814502188,60,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,5097,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,60,0,0
1742814502248,245,/AjaxService/GetHomepageData-50,200,OK,10.0.2.182-Thread Group Static pages 2025 1-106,text,true,,9311,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,245,0,0
1742814501807,681,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.182-Thread Group Static pages 2025 1-106,,true,,383616,13745,1,1,null,670,5,9
1742814502767,243,/home,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,30532,454,1,1,https://uat.canararobeco.com/,243,0,9
1742814503011,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814503014,12,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,10,0,0
1742814503027,3,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,2,0,0
1742814503030,10,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,10,0,0
1742814503040,10,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,10,0,0
1742814503051,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,9,0,0
1742814503062,51,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.182-Thread Group Static pages 2025 1-107,text,true,,9829,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,51,0,0
